timestamp_utc,container_id,mem_used_raw,mem_used_bytes
2026-02-22T20:42:22.5840547Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,61.12MiB,64088965
2026-02-22T20:43:23.7692619Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.48MiB,63417876
2026-02-22T20:44:25.0502991Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.35MiB,63281562
2026-02-22T20:45:26.2503004Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.75MiB,62652416
2026-02-22T20:46:28.2251696Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.64MiB,63585649
2026-02-22T20:47:30.5548071Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.68MiB,63627592
2026-02-22T20:48:32.8493398Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.46MiB,63396905
2026-02-22T20:49:34.0290150Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.93MiB,62841160
2026-02-22T20:50:35.2111969Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.5MiB,63438848
2026-02-22T20:51:36.3945578Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.34MiB,63271076
2026-02-22T20:52:38.4362612Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.32MiB,63250104
2026-02-22T20:53:40.8056415Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,61.49MiB,64476938
2026-02-22T20:54:43.1076219Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.45MiB,63386419
2026-02-22T20:55:44.2896968Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,61.33MiB,64309166
2026-02-22T20:56:45.4816377Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.79MiB,62694359
2026-02-22T20:57:46.7063579Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.75MiB,62652416
2026-02-22T20:58:48.7922945Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60MiB,62914560
2026-02-22T20:59:51.1697868Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.75MiB,62652416
2026-02-22T21:00:53.4680315Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.78MiB,63732449
2026-02-22T21:01:54.6871483Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.64MiB,63585649
2026-02-22T21:02:55.8743085Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.4MiB,63333990
2026-02-22T21:03:57.0784630Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.34MiB,63271076
2026-02-22T21:04:59.1090842Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.96MiB,63921193
2026-02-22T21:06:01.4811563Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.57MiB,63512248
2026-02-22T21:07:03.8163319Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.52MiB,63459820
2026-02-22T21:08:05.0170410Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,61.34MiB,64319652
2026-02-22T21:09:06.2136748Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.49MiB,63428362
2026-02-22T21:10:07.4192136Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.25MiB,63176704
2026-02-22T21:11:09.4024369Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.2MiB,63124275
2026-02-22T21:12:11.8229990Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.43MiB,63365448
2026-02-22T21:13:14.0446393Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.09MiB,63008932
2026-02-22T21:14:15.2293499Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.26MiB,63187190
2026-02-22T21:15:16.4087167Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.04MiB,62956503
2026-02-22T21:16:17.6057360Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.98MiB,62893588
2026-02-22T21:17:19.6877090Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.18MiB,63103304
2026-02-22T21:18:22.0389243Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.93MiB,62841160
2026-02-22T21:19:24.3713248Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.86MiB,62767759
2026-02-22T21:20:25.5564845Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.07MiB,62987960
2026-02-22T21:21:26.7484454Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,61.19MiB,64162365
2026-02-22T21:22:27.9717812Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.48MiB,63417876
2026-02-22T21:23:29.9411572Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.52MiB,63459820
2026-02-22T21:24:32.3356224Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.32MiB,63250104
2026-02-22T21:25:34.6363805Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.27MiB,63197676
2026-02-22T21:26:35.8268403Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.15MiB,63071846
2026-02-22T21:27:37.0263169Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.2MiB,63124275
2026-02-22T21:28:38.2325520Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.98MiB,62893588
2026-02-22T21:29:40.3180772Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.82MiB,62725816
2026-02-22T21:30:42.6948228Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,61.05MiB,64015565
2026-02-22T21:31:44.9522156Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.94MiB,62851645
2026-02-22T21:32:46.1418537Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.2MiB,63124275
2026-02-22T21:33:47.3296934Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.04MiB,62956503
2026-02-22T21:34:48.5198790Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,59.87MiB,62778245
2026-02-22T21:35:50.5797604Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.94MiB,63900221
2026-02-22T21:36:52.9094164Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,61.42MiB,64403538
2026-02-22T21:37:55.1878410Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,61.61MiB,64602767
2026-02-22T21:38:56.3829688Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.43MiB,63365448
2026-02-22T21:39:57.5702585Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.19MiB,63113789
2026-02-22T21:40:58.7830098Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.38MiB,63313019
2026-02-22T21:42:00.9198117Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.52MiB,63459820
2026-02-22T21:43:03.2665381Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.06MiB,62977475
2026-02-22T21:44:04.4650760Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.68MiB,63627592
2026-02-22T21:45:05.6581987Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,60.69MiB,63638077
2026-02-22T21:46:06.8737339Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,45.59MiB,47804580
2026-02-22T21:47:08.0934623Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,46.21MiB,48454697
2026-02-22T21:48:09.3580446Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,46.65MiB,48916070
2026-02-22T21:49:11.3734291Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,46.6MiB,48863642
2026-02-22T21:50:13.7323970Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,46.71MiB,48978985
2026-02-22T21:51:16.0416530Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,47.48MiB,49786388
2026-02-22T21:52:17.2357691Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,63.91MiB,67014492
2026-02-22T21:53:18.4303587Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,48.38MiB,50730107
2026-02-22T21:54:19.6654653Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,48.21MiB,50551849
2026-02-22T21:55:21.5960292Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,48.23MiB,50572820
2026-02-22T21:56:23.6170424Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,48.96MiB,51338281
2026-02-22T21:57:25.5960319Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,48.88MiB,51254395
2026-02-22T21:58:26.8808131Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,49.96MiB,52386857
2026-02-22T21:59:28.1804267Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,49.51MiB,51914998
2026-02-22T22:00:29.3609697Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,49.76MiB,52177142
2026-02-22T22:01:30.5693171Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,50.29MiB,52732887
2026-02-22T22:02:31.9664215Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,50.06MiB,52491715
2026-02-22T22:03:34.3729752Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,51.48MiB,53980692
2026-02-22T22:04:36.6678851Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,50.53MiB,52984545
2026-02-22T22:05:37.8663034Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,52.41MiB,54955868
2026-02-22T22:06:39.0662011Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,51.95MiB,54473523
2026-02-22T22:07:40.2505484Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,52.02MiB,54546924
2026-02-22T22:08:42.2676378Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,45.27MiB,47469036
2026-02-22T22:09:44.6225956Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,42.22MiB,44270879
2026-02-22T22:10:45.8318168Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,42.68MiB,44753224
2026-02-22T22:11:47.0229936Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,43.19MiB,45287997
2026-02-22T22:12:48.2198617Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,42.68MiB,44753224
2026-02-22T22:13:49.4072992Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,44.29MiB,46441431
2026-02-22T22:14:50.6336350Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,45.38MiB,47584379
2026-02-22T22:15:52.6820764Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,46.82MiB,49094328
2026-02-22T22:16:54.9720387Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,74.13MiB,77730939
2026-02-22T22:17:57.2973891Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,45.55MiB,47762637
2026-02-22T22:18:58.5014915Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,46.91MiB,49188700
2026-02-22T22:19:59.6784766Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,46.62MiB,48884613
2026-02-22T22:21:00.8830566Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,46.57MiB,48832184
2026-02-22T22:22:02.8932499Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,46.46MiB,48716841
2026-02-22T22:23:05.2774888Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,48.16MiB,50499420
2026-02-22T22:24:07.5483281Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,47.55MiB,49859789
2026-02-22T22:25:08.7459588Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,48.18MiB,50520392
2026-02-22T22:26:10.0657073Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,49.28MiB,51673825
2026-02-22T22:27:11.3048693Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,49.32MiB,51715768
2026-02-22T22:28:13.5366117Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,51.32MiB,53812920
2026-02-22T22:29:16.0229445Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,50.72MiB,53183775
2026-02-22T22:30:17.3335272Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,51.09MiB,53571748
2026-02-22T22:31:18.5709827Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,51.37MiB,53865349
2026-02-22T22:32:19.8406613Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,52.43MiB,54976840
2026-02-22T22:33:21.1383267Z,73d04b5b4d7d98a86cc2f94af9e962cbe1047cb54604d2a826cda7ebcc0267fc,53.01MiB,55585014
